bin valid fake clones missed
117.5 0 9 0 0
117.6 0 2 0 0
117.7 0 8 0 0
117.8 0 10 0 0
117.9 0 7 0 0
118 0 4 0 0
118.1 0 9 0 0
118.2 1 10 0 0
118.3 0 9 0 0
118.4 0 2 0 0
118.5 1 8 1 0
118.6 0 8 0 0
118.7 0 7 0 0
118.8 0 3 0 0
118.9 0 6 2 0
119 1 4 0 0
119.1 1 7 0 0
119.2 0 4 0 0
119.3 1 11 1 0
119.4 0 7 0 0
119.5 0 10 0 0
119.6 1 7 0 0
119.7 0 5 0 0
119.8 1 8 0 0
119.9 1 3 0 0
120 0 3 0 0
120.1 0 3 1 0
120.2 1 7 0 0
120.3 0 9 0 0
120.4 0 8 0 0
120.5 0 4 0 0
120.6 0 5 0 0
120.7 2 11 0 0
120.8 0 7 0 0
120.9 0 8 0 0
121 1 6 0 0
121.1 1 4 0 0
121.2 0 15 0 0
121.3 0 6 0 0
121.4 0 10 0 1
121.5 0 6 0 0
121.6 1 4 0 0
121.7 1 8 0 0
121.8 1 14 0 0
121.9 2 7 1 0
122 1 12 1 0
122.1 0 3 0 0
122.2 0 5 0 0
122.3 1 2 0 0
122.4 0 8 0 0
122.5 0 5 0 0
122.6 0 8 0 0
122.7 1 7 1 0
122.8 0 7 0 0
122.9 1 6 0 0
123 0 8 1 0
123.1 1 6 1 0
123.2 0 4 0 0
123.3 0 11 0 0
123.4 0 9 0 0
123.5 1 7 0 0
123.6 0 13 0 0
123.7 0 10 0 2
123.8 0 7 3 0
123.9 1 14 0 0
124 0 9 1 0
124.1 0 4 0 1
124.2 1 6 0 0
124.3 0 8 0 0
124.4 1 4 0 0
124.5 0 12 0 0
124.6 0 8 0 0
124.7 0 10 0 0
124.8 0 9 1 0
124.9 0 9 0 0
125 0 1 1 0
125.1 0 4 0 0
125.2 0 6 0 3
125.3 0 1 0 0
125.4 0 6 1 0
125.5 0 8 0 0
125.6 1 14 0 0
125.7 0 7 0 0
125.8 0 5 0 0
125.9 0 10 0 0
126 0 8 0 0
126.1 1 6 0 0
126.2 0 5 0 0
126.3 0 10 0 0
126.4 3 7 0 0
126.5 0 9 0 0
126.6 0 4 0 0
126.7 0 10 0 0
126.8 0 6 0 0
126.9 0 5 0 0
127 0 2 1 0
127.1 0 11 0 0
127.2 1 4 0 0
127.3 0 5 0 0
127.4 1 8 0 0
127.5 0 7 0 2
127.6 0 11 0 0
127.7 0 2 0 0
127.8 0 10 1 0
127.9 2 7 0 0
128 0 9 0 0
128.1 2 15 0 0
128.2 0 10 0 0
128.3 0 6 0 0
128.4 0 5 0 0
128.5 0 8 0 0
128.6 0 5 0 0
128.7 0 5 0 0
128.8 0 3 0 0
128.9 1 2 0 0
129 0 4 0 0
129.1 1 4 0 0
129.3 0 8 0 0
129.4 1 7 0 0
129.5 0 7 0 0
129.6 0 7 0 0
129.7 0 4 0 0
129.8 0 11 0 0
129.9 0 9 0 0
130 0 7 0 0
130.1 0 2 0 0
130.2 0 3 0 0
130.3 1 1 0 0
130.4 0 2 0 0
130.5 1 11 0 0
130.6 0 11 0 1
130.7 0 9 0 0
130.8 1 1 0 0
130.9 0 4 0 0
131 0 4 0 0
131.1 0 6 0 0
131.2 0 3 0 0
131.3 0 4 1 0
131.4 0 2 0 0
131.5 1 1 0 0
131.6 0 13 0 0
131.7 0 1 0 0
131.8 0 6 0 0
131.9 0 6 0 0
132 2 5 0 0
132.1 1 2 0 0
132.2 0 3 0 0
132.3 0 3 0 0
132.4 0 3 0 0
132.5 0 7 0 0
132.6 0 1 0 0
132.7 1 7 1 0
132.8 0 13 0 0
132.9 1 9 0 0
133 0 6 1 0
133.1 1 9 0 0
133.2 0 15 0 0
133.3 0 6 0 0
133.4 0 6 0 0
133.5 1 4 0 0
133.6 1 4 0 0
133.7 0 4 0 0
133.8 0 1 0 0
133.9 1 6 0 0
134 1 5 0 0
134.1 0 2 0 0
134.2 1 15 0 1
134.3 0 8 0 0
134.4 2 8 0 0
134.5 0 3 0 0
134.6 1 9 0 0
134.7 0 6 0 0
134.8 0 2 0 0
134.9 1 5 1 0
135 1 4 0 0
135.1 1 7 0 0
135.2 0 4 0 0
135.3 0 4 0 0
135.4 0 3 0 0
135.5 1 2 1 0
135.6 0 5 0 0
135.7 0 6 0 0
135.8 0 9 0 0
135.9 0 3 1 0
136 0 9 0 0
136.1 2 12 0 0
136.2 1 8 0 0
136.3 0 9 0 0
136.4 1 5 0 0
136.5 1 5 1 0
136.6 0 6 0 0
136.7 0 7 0 0
136.8 0 6 0 0
136.9 0 2 0 0
137 1 4 0 0
137.1 0 7 0 0
137.2 0 4 0 0
137.3 0 5 0 0
137.4 0 2 0 0
137.5 0 7 0 0
137.6 0 6 0 0
137.7 1 10 1 0
137.8 0 8 0 0
137.9 3 10 0 0
138.1 1 5 1 0
138.2 0 3 0 0
138.3 0 2 1 0
138.4 0 6 1 0
138.5 1 4 0 0
138.6 0 4 0 0
138.7 0 4 0 0
138.8 0 6 0 0
138.9 0 6 0 0
139 0 2 0 0
139.1 1 10 0 0
139.2 1 5 0 0
139.3 0 6 0 0
139.4 0 5 0 0
139.5 1 5 0 0
139.6 0 7 0 0
139.7 0 3 0 0
139.8 0 3 0 0
139.9 0 7 0 0
140 0 6 0 0
140.1 0 5 0 0
140.2 0 2 0 0
140.3 1 2 1 0
140.4 0 5 0 0
140.5 0 5 1 0
140.6 1 9 2 0
140.7 0 4 0 0
140.8 1 7 0 0
140.9 2 4 0 0
141 1 4 0 0
141.1 1 8 0 0
141.2 1 4 1 0
141.3 0 5 0 0
141.4 1 5 0 0
141.5 2 5 0 0
141.6 0 3 0 0
141.7 0 3 0 0
141.8 0 2 0 0
141.9 0 5 0 0
142 0 6 0 0
142.1 0 5 0 0
142.2 0 14 0 0
142.3 0 6 0 0
142.4 0 4 0 0
142.5 1 1 0 0
142.6 0 8 0 0
142.7 0 2 0 0
142.8 0 5 0 0
142.9 0 4 0 0
143 0 6 0 0
143.1 0 4 0 0
143.2 0 4 0 0
143.3 0 5 0 0
143.4 0 3 1 0
143.5 1 4 0 0
143.6 0 4 0 0
143.7 0 2 0 0
143.8 0 5 0 0
143.9 0 1 0 0
144 0 10 0 0
144.1 0 2 0 0
144.2 0 2 0 0
144.3 0 6 0 0
144.4 0 9 0 0
144.5 0 14 0 0
144.6 0 8 0 0
144.7 0 7 0 0
144.8 2 4 0 0
144.9 0 2 0 0
145 0 2 0 0
145.1 0 7 0 0
145.2 0 8 0 0
145.3 0 3 0 0
145.4 0 9 0 0
145.5 0 3 0 0
145.6 0 7 0 0
145.7 0 11 0 0
145.8 1 4 1 0
145.9 1 3 0 0
146 0 10 0 0
146.1 0 6 0 0
146.2 1 8 0 0
146.3 0 10 0 0
146.4 0 13 0 0
146.5 0 7 0 0
146.6 0 11 0 0
146.7 0 9 0 0
146.8 0 4 2 0
146.9 1 7 0 0
147 0 10 0 0
147.1 0 6 0 0
147.2 0 4 0 0
147.3 0 4 0 0
147.4 1 4 0 0
147.5 0 5 0 3
147.6 0 2 0 0
147.7 0 5 0 0
147.8 0 2 0 0
147.9 0 4 0 0
148 0 9 0 0
148.1 0 10 0 0
148.2 0 11 0 0
148.3 1 5 0 0
148.4 0 5 0 0
148.5 1 5 0 0
148.6 1 2 0 0
148.7 0 1 0 0
148.9 0 2 0 0
149 0 1 1 0
149.1 0 3 0 0
149.2 0 4 0 0
149.3 0 5 0 0
149.4 0 7 0 0
149.5 0 5 0 0
149.7 0 3 1 0
149.8 1 4 0 0
149.9 0 10 0 0
150 0 6 0 0
150.1 0 9 0 0
150.2 1 4 0 0
150.3 0 3 0 0
150.4 0 7 0 0
150.5 0 5 0 0
150.6 0 12 0 0
150.7 0 9 0 0
150.8 1 6 1 0
150.9 0 8 0 0
151 0 6 0 0
151.1 0 5 0 2
151.2 0 4 0 0
151.3 1 0 1 0
151.4 0 2 0 0
151.5 0 4 0 0
151.6 0 9 0 0
151.7 0 6 0 0
151.8 0 5 0 0
151.9 0 3 0 0
152 0 5 0 0
152.1 1 11 0 0
152.2 0 6 1 0
152.3 1 8 0 0
152.4 0 9 0 0
152.5 0 3 0 0
152.6 0 1 0 0
152.7 0 4 0 0
152.8 0 10 0 0
152.9 0 3 0 0
153 0 2 0 2
153.1 0 1 0 0
153.2 0 4 0 0
153.3 0 4 0 0
153.4 0 5 0 0
153.5 1 4 0 0
153.6 0 6 0 0
153.7 0 1 0 0
153.8 0 2 0 0
153.9 0 9 0 0
154 0 6 0 0
154.1 0 8 0 0
154.2 0 3 0 0
154.4 0 2 1 0
154.5 0 4 0 0
154.6 0 4 0 0
154.7 0 3 0 0
154.8 0 5 0 0
154.9 1 4 0 0
155 0 8 0 0
155.1 1 1 0 0
155.2 0 2 0 0
155.4 0 4 0 0
155.5 0 3 1 0
155.7 0 5 0 0
155.8 0 11 0 0
155.9 1 10 0 0
156 0 4 0 0
156.1 0 6 1 0
156.2 0 5 1 0
156.3 0 2 1 0
156.4 1 2 1 0
156.5 0 6 0 0
156.6 0 2 0 0
156.7 0 2 0 0
156.8 0 3 0 0
156.9 0 1 0 0
157 0 5 0 0
157.1 1 0 0 0
157.2 0 7 0 0
157.3 0 5 1 0
157.5 1 4 0 0
157.6 0 5 0 0
157.7 1 5 0 0
157.8 0 3 0 0
157.9 0 1 0 0
158 0 3 0 0
158.1 0 10 0 0
158.2 0 6 0 0
158.3 0 6 0 0
158.4 0 5 0 0
158.5 1 5 0 0
158.6 0 6 0 0
158.7 0 5 1 0
158.8 1 4 0 0
158.9 0 4 0 0
159 0 2 0 0
159.1 1 0 0 0
159.2 0 5 0 0
159.3 0 6 0 0
159.4 0 5 0 0
159.5 0 6 0 0
159.6 1 5 0 0
159.7 0 5 0 0
159.8 0 3 1 0
159.9 0 4 0 0
160 0 4 0 0
160.1 0 5 0 0
160.2 0 5 0 0
160.3 0 3 0 0
160.4 0 2 0 0
160.5 0 5 0 0
160.6 0 3 0 0
160.7 0 2 0 0
160.8 0 5 0 0
160.9 0 2 0 0
161 0 8 0 0
161.1 0 1 0 0
161.2 0 5 0 0
161.3 0 4 0 0
161.4 0 8 1 0
161.5 0 12 0 0
161.6 0 7 0 0
161.7 0 5 0 0
161.8 0 1 0 0
161.9 0 6 0 0
162 0 2 1 0
162.1 0 5 0 0
162.2 0 5 0 0
162.3 1 5 0 0
162.4 0 4 0 0
162.5 0 4 0 0
162.6 0 7 1 0
162.7 0 5 0 0
162.8 0 3 0 0
162.9 0 1 0 0
163 0 5 0 0
163.1 0 4 0 0
163.2 1 2 0 0
163.3 0 3 0 0
163.4 0 4 0 0
163.5 0 7 1 0
163.6 0 5 0 0
163.7 0 2 1 0
163.8 0 11 0 0
163.9 0 6 0 0
164 0 3 0 0
164.1 0 5 0 0
164.2 0 5 0 0
164.3 0 4 1 0
164.4 0 2 0 0
164.5 1 6 0 0
164.6 0 1 0 0
164.7 2 3 0 0
164.8 0 6 0 0
164.9 0 6 0 0
165 0 6 0 0
165.1 0 5 0 0
165.2 0 2 1 0
165.3 1 4 0 0
165.4 0 3 0 0
165.7 0 2 0 0
165.8 0 4 0 0
165.9 0 4 0 0
166 0 2 0 0
166.1 0 2 0 0
166.2 0 1 0 0
166.3 0 3 0 0
166.4 0 3 0 0
166.5 0 4 0 0
166.6 0 1 0 0
166.7 0 5 0 0
166.8 1 11 0 0
166.9 0 5 0 0
167 1 3 0 0
167.1 0 4 1 0
167.2 0 3 0 0
167.3 0 3 0 0
167.4 0 7 0 0
167.5 0 2 0 0
167.6 0 3 0 0
167.7 0 1 0 0
167.8 0 6 0 0
167.9 0 3 0 0
168 0 7 0 0
168.1 0 5 0 0
168.2 0 5 0 0
168.4 0 2 0 0
168.5 0 2 0 0
168.6 0 1 0 0
168.7 0 2 0 0
168.8 0 1 0 0
168.9 0 4 0 0
169 0 3 0 0
169.1 0 3 0 0
169.2 0 1 0 0
169.3 0 6 0 0
169.4 0 2 0 0
169.5 0 4 0 0
169.6 0 2 0 0
169.7 0 2 0 0
169.8 1 3 0 0
170 0 2 0 0
170.1 0 4 0 0
170.2 0 3 0 2
170.3 0 1 0 0
170.4 0 1 0 0
170.5 0 4 0 0
170.6 0 1 0 0
170.7 0 4 0 0
170.8 0 6 0 0
170.9 0 5 0 0
171 0 9 0 0
171.1 0 9 0 0
171.2 0 1 0 0
171.3 0 2 0 0
171.4 1 8 0 0
171.5 0 8 0 0
171.6 0 7 0 0
171.7 0 1 0 0
171.8 0 3 0 0
171.9 0 3 0 0
172 0 4 0 0
172.1 0 1 0 0
172.2 0 3 0 0
172.3 0 4 0 0
172.4 1 2 0 0
172.5 0 8 0 0
172.6 1 4 0 0
172.7 0 1 0 0
172.8 0 8 0 0
172.9 0 7 0 0
173 0 5 0 0
173.1 0 2 0 0
173.2 0 3 0 0
173.3 0 1 0 0
173.4 0 4 0 0
173.5 0 4 0 0
173.6 0 3 0 0
173.7 0 5 0 0
173.8 0 4 0 0
173.9 0 1 0 0
174 0 5 0 0
174.1 0 1 0 0
174.2 0 5 0 0
174.3 1 2 0 0
174.4 0 2 0 0
174.5 0 6 0 0
174.6 0 1 0 0
174.7 0 1 0 0
174.8 0 4 0 0
174.9 0 1 0 0
175 0 6 0 0
175.1 0 9 0 0
175.2 0 1 0 0
175.3 0 3 0 0
175.4 0 2 0 0
175.5 0 5 0 0
175.6 0 6 0 0
175.7 1 5 1 0
175.8 0 5 0 0
175.9 0 6 0 0
176 0 0 1 0
176.3 0 2 0 0
176.4 0 3 0 0
176.5 0 3 0 0
176.6 0 6 0 0
176.7 0 2 0 0
176.8 0 6 0 0
176.9 0 4 0 0
177 0 3 0 0
177.1 0 7 0 0
177.2 0 8 0 0
177.4 0 2 0 0
177.5 0 6 0 0
177.6 0 2 0 0
177.7 0 1 0 0
177.8 0 2 0 0
177.9 0 3 0 0
178 0 3 0 0
178.1 0 2 0 0
178.2 0 5 0 0
178.3 0 4 0 0
178.4 0 2 0 0
178.5 1 4 0 0
178.6 0 4 0 0
178.7 0 4 0 0
178.8 0 1 0 0
178.9 0 2 0 0
179 0 3 0 0
179.1 0 4 0 0
179.2 0 9 0 0
179.3 0 3 0 0
179.4 0 2 1 0
179.6 0 1 0 0
179.7 1 2 0 0
179.8 0 6 0 0
179.9 1 4 0 0
180 0 2 0 0
180.1 0 5 0 0
180.2 0 7 0 0
180.3 0 7 0 0
180.4 0 2 0 0
180.5 0 1 0 0
180.6 0 8 0 0
180.7 0 2 1 0
180.8 0 3 0 0
180.9 0 4 0 0
181 1 3 0 0
181.1 0 2 0 0
181.2 0 8 0 0
181.3 0 4 0 0
181.5 0 2 0 0
181.6 1 5 0 0
181.7 1 4 0 0
181.8 0 3 0 0
182 0 3 0 0
182.1 0 2 0 0
182.2 0 2 0 0
182.3 0 4 0 0
182.4 1 1 0 0
182.5 0 2 0 0
182.6 1 1 0 0
182.7 0 4 0 0
182.8 0 5 0 0
182.9 0 5 0 0
183.1 0 3 0 0
183.2 0 3 0 0
183.3 0 1 0 0
183.5 0 1 0 0
183.6 0 4 0 0
183.7 0 3 0 0
183.8 0 3 0 0
183.9 0 8 0 0
184 0 3 0 0
184.1 0 1 0 0
184.2 0 4 0 0
184.3 0 5 0 0
184.4 0 2 0 0
184.5 0 3 0 0
184.6 0 8 0 0
184.7 0 12 0 0
184.8 0 1 0 0
184.9 0 3 0 0
185 0 6 0 0
185.1 1 2 0 0
185.2 0 3 0 0
185.3 0 7 0 0
185.5 0 4 0 0
185.6 0 5 0 0
185.8 0 6 0 0
185.9 0 4 0 0
186 0 7 0 0
186.1 0 6 0 0
186.2 1 7 0 0
186.3 0 4 0 0
186.4 0 6 0 0
186.5 0 3 0 0
186.6 0 2 0 0
186.7 0 3 0 0
186.8 0 1 0 0
186.9 0 2 0 0
187 0 2 0 0
187.1 0 8 0 0
187.2 0 4 0 0
187.3 0 3 0 0
187.5 0 5 0 0
187.7 0 3 0 0
187.8 1 5 0 0
187.9 0 4 0 0
188 0 4 0 0
188.1 1 5 0 0
188.2 0 1 0 0
188.3 0 2 0 0
188.4 0 7 0 0
188.5 0 4 0 0
188.7 0 2 0 0
188.9 1 2 0 0
189 0 3 0 0
189.1 0 4 0 0
189.2 0 4 0 0
189.3 0 4 0 0
189.4 0 4 0 0
189.5 1 1 0 0
189.6 1 3 0 0
189.7 0 1 0 0
189.8 0 2 0 0
190 0 4 0 0
190.2 1 2 0 0
190.3 0 2 0 0
190.4 0 8 0 0
190.5 0 3 0 0
190.6 0 2 0 0
190.7 0 2 0 0
190.8 0 2 0 0
190.9 0 2 0 0
191 0 5 0 0
191.1 0 2 0 0
191.2 0 6 0 0
191.3 0 2 0 0
191.4 0 4 0 0
191.5 0 3 0 0
191.7 0 1 0 0
191.9 0 2 0 0
192 1 1 0 0
192.1 0 2 0 0
192.2 0 4 0 0
192.3 0 5 0 0
192.4 1 7 0 0
192.5 0 6 0 0
192.7 0 4 0 0
192.8 0 4 0 0
192.9 0 3 0 0
193 0 2 0 0
193.1 0 1 0 0
193.2 0 3 0 0
193.4 0 3 0 0
193.5 0 9 0 0
193.6 0 2 0 0
193.7 1 4 0 0
193.8 0 2 0 0
193.9 1 3 0 0
194 0 1 0 0
194.1 0 1 0 0
194.2 0 2 0 0
194.3 0 2 0 0
194.4 0 1 0 0
194.5 0 4 0 0
194.6 1 1 0 0
194.7 0 1 0 0
194.8 0 5 0 0
195 0 1 0 0
195.1 0 3 0 0
195.2 1 7 0 0
195.3 0 2 0 0
195.4 0 5 0 0
195.5 0 1 0 0
195.6 0 5 0 0
195.7 0 4 0 0
195.8 0 2 0 0
195.9 0 7 0 0
196 0 4 0 0
196.1 0 4 0 0
196.2 0 0 1 0
196.3 0 2 0 0
196.4 0 1 0 0
196.5 0 2 0 0
196.6 0 3 0 0
196.7 0 1 0 0
196.8 0 3 0 0
196.9 0 2 0 0
197 0 1 0 0
197.1 0 9 0 0
197.2 0 4 0 0
197.3 0 3 0 0
197.4 0 7 0 0
197.5 0 0 1 0
197.6 0 2 0 0
197.7 0 2 0 0
197.8 0 3 0 0
197.9 0 6 0 0
198 0 6 0 0
198.1 0 1 0 0
198.2 0 1 0 0
198.3 0 3 0 0
198.4 0 0 1 0
198.5 0 3 0 0
198.6 1 1 0 0
198.7 0 8 1 0
198.8 0 1 0 0
198.9 0 3 0 0
199 0 1 0 0
199.2 0 7 0 0
199.3 0 9 0 0
199.4 1 1 0 0
199.5 0 2 0 0
199.6 0 2 0 0
199.7 0 3 0 0
199.8 0 1 0 0
199.9 0 1 0 0
200 0 2 0 0
200.1 0 4 0 0
200.2 0 3 0 0
200.3 0 3 0 0
200.4 0 4 0 0
200.5 0 3 0 0
200.6 0 4 0 0
200.7 0 3 0 0
200.8 0 1 0 2
200.9 1 3 0 0
201 1 1 0 0
201.1 0 2 0 0
201.4 1 1 0 0
201.5 0 3 1 0
201.6 0 1 0 0
201.7 0 2 0 0
201.8 0 4 0 0
201.9 0 4 0 0
202 1 0 0 0
202.1 0 1 0 0
202.2 0 1 0 0
202.3 0 2 0 0
202.4 0 5 0 0
202.5 0 4 0 0
202.6 0 7 0 0
202.7 0 1 0 0
202.8 1 1 0 0
202.9 0 4 0 0
203.1 0 1 0 0
203.4 0 1 0 0
203.5 0 1 0 0
203.6 1 5 0 0
203.7 0 8 0 0
203.8 0 2 1 0
203.9 1 2 1 0
204 0 4 0 0
204.1 0 1 0 0
204.2 0 6 0 0
204.3 0 1 1 0
204.4 0 5 0 0
204.6 0 3 0 0
204.7 0 1 0 0
204.8 1 2 0 0
204.9 0 1 0 0
205 0 2 0 0
205.1 1 4 1 0
205.2 0 2 0 0
205.3 0 2 0 0
205.4 0 1 0 0
205.5 0 1 0 0
205.6 0 1 0 0
205.7 0 2 0 0
205.8 0 1 0 0
205.9 0 4 0 0
206.1 0 3 0 0
206.2 0 2 1 0
206.3 0 1 1 0
206.5 0 4 0 1
206.6 0 3 0 0
206.7 0 3 0 0
206.8 0 6 0 0
206.9 0 3 0 0
207.1 0 1 0 0
207.2 0 5 0 0
207.3 0 1 1 0
207.5 0 1 0 0
207.6 1 5 0 0
207.7 0 4 0 0
207.8 0 4 0 0
207.9 0 4 0 0
208 0 4 0 0
208.1 1 3 0 0
208.2 0 2 0 0
208.3 0 3 0 0
208.4 0 4 0 0
208.5 2 3 0 0
208.6 0 3 0 0
208.7 0 4 0 0
208.8 0 4 2 0
208.9 0 1 0 0
209 0 3 0 0
209.1 0 1 0 0
209.2 0 1 0 0
209.5 0 2 0 0
209.6 0 6 2 0
209.7 0 1 0 0
210 1 2 0 0
210.2 0 4 0 0
210.3 0 3 0 0
210.4 0 1 0 0
210.5 0 2 1 0
210.6 0 2 0 0
210.8 0 0 1 0
210.9 0 1 0 0
211 0 4 0 0
211.1 0 1 0 0
211.2 0 3 0 0
211.3 0 1 0 0
211.4 0 4 0 0
211.5 0 3 0 0
211.6 0 4 0 0
211.7 0 1 0 0
211.8 0 1 0 0
211.9 0 2 0 0
212 0 4 0 0
212.2 0 1 0 0
212.3 0 1 0 0
212.6 0 2 0 0
212.7 0 4 0 0
212.8 0 1 0 0
212.9 0 2 0 0
213 0 6 0 0
213.1 0 6 0 0
213.2 0 2 0 0
213.3 0 3 0 0
213.4 0 2 0 0
213.5 0 2 0 0
213.6 0 3 0 0
213.7 0 1 0 0
213.8 0 2 0 0
213.9 0 2 0 0
214 0 1 0 0
214.2 0 4 0 0
214.3 0 2 0 0
214.4 1 4 0 0
214.5 0 1 0 0
214.6 0 1 0 0
214.7 1 1 0 0
215 0 2 0 0
215.1 0 2 0 0
215.2 0 1 0 0
215.4 0 1 0 0
215.5 0 2 1 0
215.7 0 0 1 0
215.8 0 1 0 0
215.9 0 1 0 0
216 1 1 0 0
216.1 1 2 0 0
216.2 0 3 0 0
216.4 0 1 0 0
216.5 0 1 0 0
216.7 0 1 0 0
216.9 0 2 0 0
217.1 0 3 0 0
217.2 0 3 0 0
217.3 0 2 0 0
217.4 0 1 1 0
217.5 0 4 1 0
217.6 0 4 0 0
217.7 0 2 0 0
217.8 0 2 0 0
218.1 0 1 0 0
218.2 0 4 0 0
218.3 0 0 1 0
218.4 0 2 0 0
218.5 0 3 0 0
218.7 0 6 0 0
218.8 0 2 0 0
218.9 1 0 0 0
219 0 1 0 0
219.1 0 4 0 0
219.2 0 5 0 0
219.3 0 2 0 0
219.4 0 3 0 0
219.5 0 7 0 0
219.6 0 4 0 0
219.9 0 2 0 0
220 0 2 0 0
220.1 1 1 0 0
220.2 0 1 0 0
220.3 0 2 0 0
220.4 0 6 0 0
220.5 0 8 0 0
220.7 0 2 0 0
220.8 0 3 3 0
220.9 0 4 1 0
221 0 5 0 0
221.1 0 3 0 0
221.2 0 4 0 0
221.3 0 4 0 0
221.4 0 5 0 0
221.5 0 7 0 0
221.7 0 4 0 0
221.8 0 1 0 0
221.9 0 1 0 0
222 0 5 0 0
222.1 0 6 0 0
222.2 0 4 0 0
222.3 0 1 0 0
222.4 0 1 1 0
222.6 0 2 0 0
222.8 0 2 0 0
222.9 0 2 0 0
223 0 2 0 0
223.1 0 2 0 0
223.3 0 2 0 0
223.4 0 1 0 0
223.6 0 3 0 0
223.7 0 5 0 0
223.8 0 1 0 0
223.9 0 1 0 0
224 0 2 0 0
224.1 0 3 0 0
224.2 0 3 1 0
224.3 0 4 0 0
224.4 0 1 0 0
224.5 0 1 0 0
224.6 0 2 0 0
224.7 1 2 0 0
224.8 1 1 0 0
224.9 0 1 0 0
225 0 1 0 0
225.1 0 2 0 0
225.3 0 1 0 0
225.4 1 5 0 0
225.5 0 3 0 0
225.6 0 4 0 0
225.7 0 4 0 0
225.8 0 2 0 0
226 0 2 0 0
226.1 0 1 0 0
226.2 0 1 0 0
226.5 0 2 0 0
226.6 0 1 0 0
226.7 0 4 0 0
226.8 0 4 0 0
226.9 0 5 0 0
227 0 2 0 0
227.2 0 1 0 0
227.3 0 2 0 0
227.4 0 2 0 0
227.5 0 1 0 0
227.7 0 3 0 0
227.8 0 1 0 0
227.9 0 1 0 0
228 0 2 0 0
228.1 0 1 0 0
228.2 0 2 0 0
228.4 0 3 0 0
228.5 0 3 0 0
228.7 1 2 0 0
228.8 0 1 0 0
229 0 2 0 0
229.1 0 1 0 0
229.3 0 2 0 0
229.4 0 1 0 0
229.5 0 5 0 0
229.6 0 3 0 0
229.7 0 1 0 0
229.8 0 3 0 0
229.9 0 2 0 0
230 0 3 0 0
230.1 0 2 0 0
230.2 0 2 0 0
230.3 0 1 0 0
230.4 0 2 0 0
230.5 0 1 0 0
230.8 1 0 0 0
230.9 0 2 0 0
231 1 2 0 0
231.1 0 2 0 0
231.2 0 1 0 0
231.3 0 2 0 0
231.4 0 1 0 0
231.5 0 1 0 0
231.6 0 1 0 0
231.7 0 1 0 0
231.8 0 4 0 0
231.9 0 1 0 0
232 0 1 0 0
232.1 0 4 0 0
232.2 0 2 0 0
232.3 0 3 0 0
232.4 0 5 0 0
232.5 0 3 0 0
232.6 0 7 0 0
232.7 0 1 0 0
232.8 0 3 0 0
233.1 0 2 0 0
233.3 0 3 0 0
233.5 0 1 0 0
233.7 0 2 0 0
233.8 1 3 0 0
233.9 0 4 0 0
234 0 6 0 0
234.1 0 3 0 0
234.2 0 2 0 0
234.3 0 3 0 0
234.4 0 2 0 0
234.5 0 3 0 0
234.7 0 3 0 0
234.8 0 2 0 0
234.9 0 1 0 0
235.1 0 1 0 0
235.3 0 1 0 0
235.4 1 0 0 0
235.5 0 1 0 0
235.6 0 2 1 0
235.7 0 2 0 0
235.8 0 1 1 0
235.9 0 1 0 0
236.1 1 2 0 0
236.2 0 1 0 0
236.5 0 5 0 0
236.6 0 4 0 0
236.7 0 4 0 0
236.8 0 1 0 0
236.9 0 2 0 0
237 0 3 0 0
237.3 0 2 0 0
237.4 0 4 0 0
237.5 0 1 0 0
237.6 0 1 0 0
237.8 0 8 0 0
237.9 0 2 0 0
238.1 0 1 0 0
238.2 0 3 0 0
238.3 0 1 0 0
238.6 0 3 0 0
238.7 0 2 0 0
238.8 0 1 0 0
239 0 4 0 0
239.1 0 1 0 0
239.2 0 3 0 0
239.4 0 1 0 0
239.5 0 5 0 0
239.7 0 5 0 0
239.8 1 4 0 0
240 1 2 0 0
240.1 1 3 0 0
240.2 0 3 0 0
240.3 1 0 0 0
240.4 0 2 0 0
240.5 1 1 0 0
240.6 0 5 0 0
240.7 1 3 0 0
241 0 1 0 0
241.1 0 1 0 0
241.2 0 4 0 0
241.3 0 3 0 0
241.4 0 1 0 0
241.5 0 2 0 0
241.6 0 2 0 0
241.7 0 1 0 0
241.8 0 3 0 0
241.9 1 0 1 0
242 0 1 0 0
242.2 1 2 0 0
242.3 0 2 0 0
242.4 0 4 0 0
242.5 1 0 0 0
242.7 0 4 0 0
243 0 1 0 0
243.2 0 3 0 0
243.3 0 2 0 0
243.4 0 3 0 0
243.5 0 1 0 0
243.6 0 1 0 0
243.8 0 2 0 0
243.9 0 1 0 0
244 0 1 0 0
244.1 0 1 0 0
244.3 0 3 0 0
244.4 0 3 0 0
244.6 0 1 0 0
244.8 0 4 0 0
244.9 0 2 0 0
245 0 1 0 0
245.1 0 2 0 0
245.4 0 2 0 0
245.5 0 1 0 0
245.7 0 5 0 0
245.8 0 2 0 0
245.9 0 2 0 0
246 0 3 0 0
246.6 0 1 0 0
246.7 0 4 0 0
246.8 0 2 0 0
246.9 0 2 0 0
247 0 4 0 0
247.1 0 3 0 0
247.2 0 1 0 0
247.3 1 1 0 0
247.4 0 2 0 0
247.5 0 2 0 0
247.6 0 1 0 0
247.7 0 1 0 0
247.8 0 2 0 0
247.9 1 2 0 0
248 0 1 0 0
248.1 0 1 0 0
248.2 0 5 0 0
248.3 0 1 0 0
248.4 0 2 0 0
